date,open_price,high_price,low_price,close_price,volume,dividend,split
2015-10-01,154.0,163.19,149.04,159.49,692693,0.0,1.0
2015-10-02,152.09,178.0,152.09,171.5,661660,0.0,1.0
2015-10-05,173.38,176.7,168.63,173.66,302381,0.0,1.0
2015-10-06,174.62,176.43,171.87,173.57,263917,0.0,1.0
2015-10-07,175.23,176.72,166.38,170.87,288706,0.0,1.0
2015-10-08,172.57,174.09,169.43,170.45,208012,0.0,1.0
2015-10-09,170.58,175.36,170.06,172.01,254059,0.0,1.0
2015-10-12,173.47,174.99,169.59,172.51,151963,0.0,1.0
2015-10-13,169.71,177.64,169.71,176.44,377460,0.0,1.0
2015-10-14,176.35,177.17,173.81,175.03,132211,0.0,1.0
2015-10-15,176.3,182.88,174.46,182.69,238867,0.0,1.0
2015-10-16,183.52,184.5,175.37,177.08,205035,0.0,1.0
2015-10-19,175.75,180.38,172.69,173.12,159203,0.0,1.0
2015-10-20,173.12,176.27,171.96,175.42,243844,0.0,1.0
2015-10-21,175.39,176.5,173.13,174.62,155759,0.0,1.0
2015-10-22,176.0,178.36,174.31,175.69,214956,0.0,1.0
2015-10-23,176.04,180.2,174.33,179.95,233044,0.0,1.0
2015-10-26,180.55,182.5,177.49,181.82,222078,0.0,1.0
2015-10-27,181.15,182.49,177.61,181.79,158191,0.0,1.0
2015-10-28,181.98,184.67,178.6,182.18,262400,0.0,1.0
2015-10-29,182.64,184.65,179.3,181.86,232419,0.0,1.0
2015-10-30,182.37,182.46,174.13,178.5,222170,0.0,1.0
2015-11-02,178.25,180.55,175.06,177.71,239014,0.0,1.0
2015-11-03,176.96,177.91,171.91,173.96,158587,0.0,1.0
2015-11-04,174.74,175.59,169.73,172.59,224307,0.0,1.0
2015-11-05,172.59,175.7,168.5,169.72,330332,0.0,1.0
2015-11-06,169.56,170.91,166.89,170.15,291950,0.0,1.0
2015-11-09,169.66,174.85,168.99,173.36,202148,0.0,1.0
2015-11-10,173.09,174.98,171.42,173.37,208494,0.0,1.0
2015-11-11,173.7,175.39,171.66,173.48,165743,0.0,1.0
2015-11-12,172.2,173.87,168.25,170.15,210613,0.0,1.0
2015-11-13,169.1,172.28,168.35,169.95,182890,0.0,1.0
2015-11-16,168.85,172.13,168.85,171.72,271383,0.0,1.0
2015-11-17,171.29,173.49,169.78,171.19,332404,0.0,1.0
2015-11-18,171.99,172.52,169.16,169.64,404909,0.0,1.0
2015-11-19,169.55,169.55,165.4,166.85,182864,0.0,1.0
2015-11-20,167.13,167.64,162.81,165.76,282949,0.0,1.0
2015-11-23,164.97,171.0,164.97,167.41,270971,0.0,1.0
2015-11-24,166.53,166.9,164.24,165.71,161666,0.0,1.0
2015-11-25,167.35,169.31,164.46,164.98,184258,0.0,1.0
2015-11-27,165.2,166.39,162.58,165.8,145959,0.0,1.0
2015-11-30,166.2,167.66,160.86,162.46,147644,0.0,1.0
2015-12-01,163.0,165.78,160.85,164.7,313388,0.0,1.0
2015-12-02,164.49,166.88,161.92,163.62,218898,0.0,1.0
2015-12-03,164.85,164.99,160.94,161.89,190707,0.0,1.0
2015-12-04,161.96,164.17,160.65,162.0,314808,0.0,1.0
2015-12-07,161.55,163.3,158.33,159.86,162183,0.0,1.0
2015-12-08,159.46,159.85,156.85,157.51,209458,0.0,1.0
2015-12-09,158.07,159.17,155.01,158.28,185710,0.0,1.0
2015-12-10,157.85,160.34,157.34,158.0,125618,0.0,1.0
2015-12-11,158.54,161.63,158.0,158.46,289879,0.0,1.0
2015-12-14,159.03,161.19,158.14,160.45,278630,0.0,1.0
2015-12-15,162.0,164.6,161.71,164.39,212429,0.0,1.0
2015-12-16,165.25,168.16,163.76,165.52,214431,0.0,1.0
2015-12-17,165.52,166.59,164.14,164.46,100419,0.0,1.0
2015-12-18,164.23,165.33,159.72,161.04,270281,0.0,1.0
2015-12-21,161.41,163.52,156.77,158.26,192275,0.0,1.0
2015-12-22,158.5,160.48,156.66,160.3,164429,0.0,1.0
2015-12-23,160.49,162.11,159.68,161.7,138533,0.0,1.0
2015-12-24,161.42,162.16,160.41,161.12,80890,0.0,1.0
2015-12-28,160.64,161.07,159.31,160.16,146911,0.0,1.0
2015-12-29,161.17,163.0,160.05,161.97,152681,0.0,1.0
2015-12-30,161.79,162.65,159.83,160.2,141846,0.0,1.0
2015-12-31,159.41,162.3,156.7,161.8,263524,0.0,1.0
2016-01-04,160.07,161.45,152.64,154.05,231875,0.0,1.0
2016-01-05,153.97,155.48,151.07,154.5,192151,0.0,1.0
2016-01-06,152.25,156.34,152.25,156.09,116099,0.0,1.0
2016-01-07,154.41,155.45,153.05,154.52,233750,0.0,1.0
